-18.599, -0.109, 2.333,  2.333
-18.668, -0.410, 2.333,  2.333
-18.743, -0.710, 2.334,  2.334
-18.871, -1.156, 2.332,  2.332
-19.015, -1.596, 2.332,  2.332
-19.176, -2.031, 2.333,  2.333
-19.351, -2.460, 2.333,  2.333
-19.477, -2.742, 2.333,  2.333
-19.610, -3.021, 2.332,  2.332
-19.822, -3.433, 2.332,  2.332
-20.049, -3.837, 2.333,  2.333
-20.208, -4.102, 2.333,  2.333
-20.374, -4.362, 2.333,  2.333
-20.634, -4.747, 2.333,  2.333
-20.907, -5.121, 2.333,  2.333
-21.096, -5.366, 2.335,  2.335
-21.288, -5.610, 2.338,  2.338
-21.483, -5.851, 2.337,  2.337
-21.777, -6.214, 2.338,  2.338
-22.076, -6.572, 2.337,  2.337
-22.275, -6.811, 2.335,  2.335
-22.574, -7.169, 2.333,  2.333
-22.771, -7.409, 2.332,  2.332
-22.962, -7.655, 2.330,  2.330
-23.234, -8.031, 2.326,  2.326
-23.412, -8.285, 2.364,  2.364
-23.659, -8.677, 2.320,  2.320
-23.813, -8.943, 2.322,  2.322
-24.030, -9.351, 2.321,  2.321
-24.161, -9.629, 2.325,  2.325
-24.279, -9.912, 2.322,  2.322
-24.436, -10.343, 2.321,  2.321
-24.525, -10.635, 2.324,  2.324
-24.603, -10.931, 2.327,  2.327
-24.691, -11.379, 2.321,  2.321
-24.732, -11.679, 2.323,  2.323
-24.760, -11.982, 2.325,  2.325
-24.775, -12.436, 2.325,  2.325
-24.767, -12.740, 2.328,  2.328
-24.727, -13.192, 2.325,  2.325
-24.683, -13.491, 2.327,  2.327
-24.624, -13.788, 2.328,  2.328
-24.509, -14.227, 2.329,  2.329
-24.363, -14.658, 2.330,  2.330
-24.249, -14.938, 2.331,  2.331
-24.053, -15.348, 2.331,  2.331
-23.907, -15.613, 2.331,  2.331
-23.748, -15.871, 2.330,  2.330
-23.489, -16.244, 2.333,  2.333
-23.205, -16.600, 2.333,  2.333
-23.002, -16.826, 2.332,  2.332
-22.682, -17.152, 2.337,  2.337
-22.457, -17.359, 2.336,  2.336
-22.224, -17.555, 2.334,  2.334
-21.863, -17.840, 2.341,  2.341
-21.487, -18.104, 2.338,  2.338
-21.228, -18.268, 2.335,  2.335
-20.966, -18.431, 2.341,  2.341
-20.565, -18.660, 2.338,  2.338
-20.154, -18.874, 2.341,  2.341
-19.738, -19.080, 2.338,  2.338
-19.598, -19.145, 2.336,  2.336
-19.035, -19.404, 2.336,  2.336
-18.750, -19.528, 2.334,  2.334
-18.464, -19.647, 2.333,  2.333
-18.035, -19.830, 2.335,  2.335
-17.748, -19.949, 2.335,  2.335
-17.461, -20.071, 2.335,  2.335
-17.031, -20.252, 2.334,  2.334
-16.745, -20.373, 2.334,  2.334
-16.459, -20.495, 2.333,  2.333
-16.030, -20.680, 2.333,  2.333
-15.602, -20.865, 2.332,  2.332
-15.318, -20.992, 2.333,  2.333
-14.893, -21.184, 2.333,  2.333
-14.611, -21.316, 2.333,  2.333
-14.190, -21.516, 2.333,  2.333
-13.910, -21.652, 2.333,  2.333
-13.492, -21.859, 2.334,  2.334
-13.214, -21.999, 2.334,  2.334
-12.800, -22.213, 2.334,  2.334
-12.524, -22.358, 2.333,  2.333
-12.113, -22.578, 2.333,  2.333
-11.840, -22.726, 2.333,  2.333
-11.431, -22.952, 2.334,  2.334
-11.160, -23.104, 2.334,  2.334
-10.889, -23.257, 2.334,  2.334
-10.485, -23.490, 2.334,  2.334
-10.216, -23.646, 2.334,  2.334
-9.814, -23.884, 2.334,  2.334
-9.415, -24.124, 2.333,  2.333
-9.149, -24.286, 2.333,  2.333
-8.756, -24.537, 2.332,  2.332
-8.496, -24.708, 2.332,  2.332
-8.238, -24.880, 2.332,  2.332
-7.981, -25.055, 2.333,  2.333
-7.604, -25.328, 2.330,  2.330
-7.356, -25.514, 2.330,  2.330
-6.988, -25.799, 2.332,  2.332
-6.626, -26.092, 2.333,  2.333
-6.389, -26.293, 2.329,  2.329
-6.159, -26.499, 2.329,  2.329
-5.820, -26.817, 2.331,  2.331
-5.599, -27.034, 2.332,  2.332
-5.275, -27.367, 2.329,  2.329
-5.069, -27.597, 2.329,  2.329
-4.768, -27.950, 2.331,  2.331
-4.573, -28.191, 2.333,  2.333
-4.290, -28.559, 2.334,  2.334
-4.108, -28.809, 2.334,  2.334
-3.851, -29.195, 2.330,  2.330
-3.688, -29.457, 2.329,  2.329
-3.455, -29.857, 2.331,  2.331
-3.307, -30.128, 2.332,  2.332
-3.099, -30.542, 2.330,  2.330
-2.971, -30.823, 2.331,  2.331
-2.793, -31.250, 2.332,  2.332
-2.682, -31.539, 2.333,  2.333
-2.532, -31.976, 2.331,  2.331
-2.442, -32.272, 2.332,  2.332
-2.366, -32.558, 2.224,  2.224
-2.266, -32.982, 2.147,  2.147
-2.183, -33.402, 2.122,  2.122
-2.136, -33.683, 2.186,  2.186
-2.077, -34.119, 2.253,  2.253
-2.032, -34.567, 2.288,  2.288
-2.012, -34.869, 2.265,  2.265
-1.998, -35.172, 2.305,  2.305
-1.995, -35.627, 2.303,  2.303
-2.005, -35.932, 2.321,  2.321
-2.034, -36.394, 2.341,  2.341
-2.063, -36.702, 2.346,  2.346
-2.101, -37.010, 2.348,  2.348
-2.171, -37.470, 2.343,  2.343
-2.228, -37.775, 2.337,  2.337
-2.294, -38.054, 2.013,  2.013
-2.404, -38.441, 2.061,  2.061
-2.489, -38.707, 2.156,  2.156
-2.638, -39.127, 2.323,  2.323
-2.814, -39.557, 2.309,  2.309
-3.000, -39.944, 2.026,  2.026
-3.175, -40.266, 1.691,  1.691
-3.282, -40.448, 1.509,  1.509
-3.429, -40.681, 1.432,  1.432
-3.617, -40.962, 1.922,  1.922
-3.777, -41.182, 2.073,  2.073
-4.050, -41.533, 2.330,  2.330
-4.345, -41.871, 2.202,  2.202
-4.603, -42.133, 1.662,  1.662
-4.813, -42.331, 1.338,  1.338
-4.994, -42.489, 1.174,  1.174
-5.171, -42.635, 1.141,  1.141
-5.350, -42.775, 1.109,  1.109
-5.537, -42.914, 1.361,  1.361
-5.787, -43.094, 1.737,  1.737
-5.998, -43.235, 2.020,  2.020
-6.355, -43.454, 2.150,  2.150
-6.599, -43.590, 2.082,  2.082
-6.932, -43.755, 1.549,  1.549
-7.177, -43.863, 1.244,  1.244
-7.319, -43.920, 1.106,  1.106
-7.455, -43.972, 1.155,  1.155
-7.658, -44.043, 1.048,  1.048
-7.793, -44.087, 1.067,  1.067
-7.986, -44.145, 1.017,  1.017
-8.091, -44.171, 0.696,  0.696
-8.264, -44.221, 1.179,  1.179
-8.514, -44.286, 1.472,  1.472
-8.713, -44.332, 1.541,  1.541
-8.932, -44.377, 1.753,  1.753
-9.271, -44.434, 1.719,  1.719
-9.592, -44.474, 1.542,  1.542
-9.788, -44.491, 1.426,  1.426
-9.958, -44.501, 1.306,  1.306
-10.116, -44.505, 1.145,  1.145
-10.347, -44.507, 1.090,  1.090
-10.489, -44.505, 1.113,  1.113
-10.687, -44.495, 0.840,  0.840
-10.856, -44.482, 0.809,  0.809
-11.017, -44.468, 0.823,  0.823
-11.123, -44.457, 0.729,  0.729
-11.239, -44.446, 1.018,  1.018
-11.457, -44.419, 1.080,  1.080
-11.621, -44.399, 1.399,  1.399
-11.899, -44.355, 1.535,  1.535
-12.093, -44.317, 1.490,  1.490
-12.292, -44.272, 1.516,  1.516
-12.560, -44.204, 1.297,  1.297
-12.730, -44.156, 1.347,  1.347
-12.891, -44.105, 1.248,  1.248
-13.101, -44.032, 1.032,  1.032
-13.236, -43.982, 1.151,  1.151
-13.362, -43.930, 0.978,  0.978
-13.545, -43.852, 1.025,  1.025
-13.656, -43.802, 0.887,  0.887
-13.817, -43.725, 0.786,  0.786
-13.913, -43.677, 0.810,  0.810
-14.058, -43.601, 0.758,  0.758
-14.149, -43.552, 0.802,  0.802
-14.247, -43.499, 0.866,  0.866
-14.381, -43.422, 0.754,  0.754
-14.439, -43.383, 0.534,  0.534
-14.529, -43.329, 0.544,  0.544
-14.592, -43.288, 0.582,  0.582
-14.647, -43.245, 0.241,  0.241
-14.706, -43.204, 0.438,  0.438
-14.753, -43.170, 0.415,  0.415
-14.818, -43.121, 0.468,  0.468
-14.894, -43.070, 0.455,  0.455
-14.970, -43.016, 0.491,  0.491
-15.036, -42.963, 0.478,  0.478
-15.082, -42.927, 0.426,  0.426
-15.143, -42.877, 0.350,  0.350
-15.203, -42.831, 0.394,  0.394
-15.237, -42.800, 0.385,  0.385
-15.299, -42.752, 0.449,  0.449
-15.349, -42.714, 0.473,  0.473
-15.421, -42.656, 0.511,  0.511
-15.505, -42.591, 0.536,  0.536
-15.597, -42.519, 0.604,  0.604
-15.741, -42.407, 0.752,  0.752
